ID,Value
0,0.39374276995658875
1,0.302804172039032
2,0.7829599380493164
3,0.07671285420656204
4,0.130039244890213
5,0.2246396243572235
6,0.2125144749879837
7,0.7574971318244934
8,0.8187717199325562
9,0.5929530262947083
10,0.7217705845832825
11,0.01851215958595276
12,10.64001750946045
13,0.6483708024024963
14,0.6144204139709473
15,0.0397370345890522
16,0.3961677849292755
17,0.16401389241218567
18,0.015486746095120907
19,0.4422433376312256
20,0.3719175159931183
21,0.40586790442466736
22,0.10286054015159607
23,0.8787485361099243
24,2.879997730255127
25,0.6120195984840393
26,0.514994204044342
27,0.4913927912712097
28,0.10945074260234833
29,0.11486443132162094
30,0.6848675012588501
31,0.8981730341911316
32,0.09126302599906921
33,0.74537193775177
34,0.10273928940296173
35,0.22399073839187622
36,2.513866901397705
37,0.3337659239768982
38,0.6119953393936157
39,1.786358118057251
40,1.2431517839431763
41,0.4404672086238861
42,0.054887592792510986
43,0.770834743976593
44,0.5933226346969604
45,0.1639653891324997
46,0.514994204044342
47,0.8181228041648865
48,0.2967416048049927
49,0.6119953393936157
50,0.5634948015213013
51,0.005738129839301109
52,0.2091495543718338
53,0.684746265411377
54,1.1219003200531006
55,0.5174192190170288
56,0.6968713998794556
57,0.38161760568618774
58,0.13911472260951996
59,0.11874447762966156
60,0.2536914646625519
61,0.8848111033439636
62,0.9151482582092285
63,0.6362456679344177
64,0.490768164396286
65,0.4396970570087433
66,5.497865200042725
67,0.3695167303085327
68,0.7575213313102722
69,0.7938725352287292
70,0.28461647033691406
71,0.15188875794410706
72,0.9399746656417847
73,0.01851215958595276
74,0.6726210713386536
75,1.0370242595672607
76,0.27249130606651306
77,0.3209919035434723
78,0.24824102222919464
79,0.33364465832710266
80,0.12698957324028015
81,0.8617733716964722
82,0.4931689500808716
83,0.11430080235004425
84,0.32620570063591003
85,0.8593482971191406
86,0.4978249967098236
87,0.7578608393669128
88,0.40586790442466736
89,0.01851215958595276
90,0.23676475882530212
91,0.05666373670101166
92,0.7817474007606506
93,0.23676475882530212
94,0.8059976696968079
95,0.5634948015213013
96,0.040337421000003815
97,0.07848899811506271
98,0.8788698315620422
99,0.7283967733383179
100,0.5901700854301453
101,0.7089965343475342
102,0.5453070998191833
103,0.27314019203186035
104,0.27314019203186035
105,0.6465946435928345
106,0.5883697271347046
107,0.8181228041648865
108,3.795494556427002
109,0.5179468989372253
